[352.222919464] 2017-11-09 14:00:55,331 - INFO - launcher: Starting sanity checks
[354.228258133] 2017-11-09 14:00:55,333 - INFO - launcher: Checking for python 3.5+
[356.233835220] 2017-11-09 14:00:55,335 - INFO - launcher: Checking console encoding
[357.236146927] 2017-11-09 14:00:55,336 - INFO - launcher: Setting console encoding to UTF-8
[357.737302780] 2017-11-09 14:00:55,337 - INFO - launcher: Ensuring we're in the right folder
[397.844552994] 2017-11-09 14:00:55,377 - INFO - launcher: Adding local bins/ folder to path
[398.345232010] 2017-11-09 14:00:55,377 - INFO - launcher: Checks passed.
[398.846626282] 2017-11-09 14:00:55,378 - INFO - launcher: Moving old musicbot log

######################### PRE-RUN SANITY CHECKS PASSED #########################

[4539.0687367916107178] 2017-11-09 15:16:34,048 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=aIM4gmho8P0
[4541.7866883277893066] 2017-11-09 15:16:36,766 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=aIM4gmho8P0
[4541.7896964550018311] 2017-11-09 15:16:36,769 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-aIM4gmho8P0-Motley_Crue_-_Girls_Girls_Girls.webm
[4541.7927041053771973] 2017-11-09 15:16:36,772 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[4816.4789540767669678] 2017-11-09 15:21:11,458 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=MbXWrmQW-OE
[4818.4822134971618652] 2017-11-09 15:21:13,461 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-MbXWrmQW-OE-The_Police_-_Message_In_A_Bottle.webm
[4818.4856371879577637] 2017-11-09 15:21:13,465 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[5068.6462986469268799] 2017-11-09 15:25:23,625 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=Gu2pVPWGYMQ
[5071.6951689720153809] 2017-11-09 15:25:26,674 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=Gu2pVPWGYMQ
[5071.6981651782989502] 2017-11-09 15:25:26,677 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-Gu2pVPWGYMQ-Creedence_Clearwater_Revival_-_Have_You_Ever_Seen_The_Rain.webm
[5071.7011733055114746] 2017-11-09 15:25:26,680 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[5236.3342511653900146] 2017-11-09 15:28:11,313 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=LD1BWcf8vhE
[5239.5452950000762939] 2017-11-09 15:28:14,524 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=LD1BWcf8vhE
[5239.5478012561798096] 2017-11-09 15:28:14,527 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-LD1BWcf8vhE-The_Go_Gos-_We_Got_the_Beat.webm
[5239.5508096218109131] 2017-11-09 15:28:14,530 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[5396.6912236213684082] 2017-11-09 15:30:51,670 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=wdCJRybAtso
[5398.7002885341644287] 2017-11-09 15:30:53,679 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-wdCJRybAtso-U2_-_I_Still_Haven_t_Found_What_I_m_Looking_For.webm
[5398.7037019729614258] 2017-11-09 15:30:53,683 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[5676.3162820339202881] 2017-11-09 15:35:31,295 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=rrSdXtFJG20
[5678.3189945220947266] 2017-11-09 15:35:33,298 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-rrSdXtFJG20-Warrant_-_Heaven.webm
[5678.3235056400299072] 2017-11-09 15:35:33,302 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[5931.2437791824340820] 2017-11-09 15:39:46,223 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=BOKQFTH5w5I
[5933.2394421100616455] 2017-11-09 15:39:48,218 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-BOKQFTH5w5I-Alphaville_-_Big_In_Japan_Original.1984.webm
[5933.2429122924804688] 2017-11-09 15:39:48,222 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[6169.1843278408050537] 2017-11-09 15:43:44,163 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=eyhMgXmR3w4
[6172.5917708873748779] 2017-11-09 15:43:47,571 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=eyhMgXmR3w4
[6172.5937943458557129] 2017-11-09 15:43:47,573 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-eyhMgXmR3w4-38_Special-_Hold_on_Loosely.webm
[6172.5977771282196045] 2017-11-09 15:43:47,577 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[6455.9109201431274414] 2017-11-09 15:48:30,890 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=5c1m2BAg2Sc
[6457.9169487953186035] 2017-11-09 15:48:32,896 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-5c1m2BAg2Sc-Hot_Blooded_-_Foreigner.webm
[6457.9204585552215576] 2017-11-09 15:48:32,899 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[6731.0435550212860107] 2017-11-09 15:53:06,022 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=uijnGTq4wgI
[6734.4792213439941406] 2017-11-09 15:53:09,458 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=uijnGTq4wgI
[6734.4817180633544922] 2017-11-09 15:53:09,461 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-uijnGTq4wgI-The_Misfits-Attitude.m4a
[6734.4847259521484375] 2017-11-09 15:53:09,464 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[6828.4622514247894287] 2017-11-09 15:54:43,441 - ERROR - musicbot.bot | In bot.py::MainThread(8716), line 638 in on_player_finished_playing: Error processing youtube url:
ERROR: 46Cfrl7hMoQ: YouTube said: "Paul Simon - Me and Julio D..."
The YouTube account associated with this video has been terminated due to multiple third-party notifications of copyright infringement.
[6828.4632458686828613] 2017-11-09 15:54:43,442 - INFO - musicbot.bot | In bot.py::MainThread(8716), line 324 in remove_from_autoplaylist: Removing unplayable song from autoplaylist: https://youtube.com/watch?v=46Cfrl7hMoQ
[6828.9942224025726318] 2017-11-09 15:54:43,973 - INFO - musicbot.bot | In bot.py::MainThread(8716), line 338 in remove_from_autoplaylist: Updating autoplaylist
[6832.9317114353179932] 2017-11-09 15:54:47,911 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=djV11Xbc914
[6834.9329271316528320] 2017-11-09 15:54:49,912 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-djV11Xbc914-a-ha_-_Take_On_Me_Official_Video.webm
[6834.9362728595733643] 2017-11-09 15:54:49,915 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[7066.5374231338500977] 2017-11-09 15:58:41,516 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=OMOGaugKpzs
[7068.5394182205200195] 2017-11-09 15:58:43,518 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-OMOGaugKpzs-The_Police_-_Every_Breath_You_Take.webm
[7068.5424270629882812] 2017-11-09 15:58:43,521 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[7307.5490148067474365] 2017-11-09 16:02:42,528 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=OMD8hBsA-RI
[7309.5496504306793213] 2017-11-09 16:02:44,529 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-OMD8hBsA-RI-Journey_-_Faithfully_Official_Video.m4a
[7309.5525720119476318] 2017-11-09 16:02:44,532 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[7578.6349203586578369] 2017-11-09 16:07:13,614 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=RY7S6EgSlCI
[7581.4273848533630371] 2017-11-09 16:07:16,406 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=RY7S6EgSlCI
[7581.4304130077362061] 2017-11-09 16:07:16,409 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-RY7S6EgSlCI-Men_At_Work_-_Overkill.webm
[7581.4338948726654053] 2017-11-09 16:07:16,413 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[7811.8379228115081787] 2017-11-09 16:11:06,817 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=QkSASi_eN_k
[7814.5324862003326416] 2017-11-09 16:11:09,511 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=QkSASi_eN_k
[7814.5374996662139893] 2017-11-09 16:11:09,516 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-QkSASi_eN_k-Three_Days_Grace_-_Misery_Loves_My_Company.webm
[7814.5435156822204590] 2017-11-09 16:11:09,522 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[7978.2582824230194092] 2017-11-09 16:13:53,237 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=rGvR6s0yF3k
[7981.6156144142150879] 2017-11-09 16:13:56,595 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=rGvR6s0yF3k
[7981.6176195144653320] 2017-11-09 16:13:56,597 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-rGvR6s0yF3k-Sublime-Pawn_shop.webm
[7981.6221318244934082] 2017-11-09 16:13:56,601 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[8351.4173462390899658] 2017-11-09 16:20:06,396 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=v3H7oanysGg
[8353.4076375961303711] 2017-11-09 16:20:08,387 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-v3H7oanysGg-Motley_Crue_-_Smokin_In_The_Boys_Room.webm
[8353.4106447696685791] 2017-11-09 16:20:08,390 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[8569.5838489532470703] 2017-11-09 16:23:44,563 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=_3rVtcm6pBE
[8572.2767982482910156] 2017-11-09 16:23:47,256 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=_3rVtcm6pBE
[8572.2793047428131104] 2017-11-09 16:23:47,258 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-_3rVtcm6pBE-James_Ingram_and_Michael_McDonald_-_Yah_Mo_Be_There.webm
[8572.2828140258789062] 2017-11-09 16:23:47,262 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[8849.9062566757202148] 2017-11-09 16:28:24,885 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=ttR9Hek6MyA
[8853.7284159660339355] 2017-11-09 16:28:28,707 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=ttR9Hek6MyA
[8853.7324271202087402] 2017-11-09 16:28:28,711 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-ttR9Hek6MyA-Genesis_-_That_s_all_Official_Version.webm
[8853.7404479980468750] 2017-11-09 16:28:28,719 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[9123.6060533523559570] 2017-11-09 16:32:58,585 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=82cJgPXU-ik
[9125.6073729991912842] 2017-11-09 16:33:00,586 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-82cJgPXU-ik-Aerosmith_-_Sweet_Emotion.webm
[9125.6103816032409668] 2017-11-09 16:33:00,589 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[9410.7035348415374756] 2017-11-09 16:37:45,682 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=yK0P1Bk8Cx4
[9414.6079487800598145] 2017-11-09 16:37:49,587 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=yK0P1Bk8Cx4
[9414.6119599342346191] 2017-11-09 16:37:49,591 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-yK0P1Bk8Cx4-Kenny_Loggins_-_Danger_Zone.webm
[9414.6174743175506592] 2017-11-09 16:37:49,596 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[9631.5116384029388428] 2017-11-09 16:41:26,491 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=s71Em_Po2ZY
[9634.3857913017272949] 2017-11-09 16:41:29,365 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=s71Em_Po2ZY
[9634.3928093910217285] 2017-11-09 16:41:29,372 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-s71Em_Po2ZY-Foreigner_Waiting_for_a_Girl_Like_You_Lyrics.webm
[9634.3968203067779541] 2017-11-09 16:41:29,376 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[9927.4757823944091797] 2017-11-09 16:46:22,455 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=svWINSRhQU0
[9930.7138898372650146] 2017-11-09 16:46:25,693 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=svWINSRhQU0
[9930.7173991203308105] 2017-11-09 16:46:25,696 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-svWINSRhQU0-The_Police_-_Wrapped_Around_Your_Finger.webm
[9930.7199058532714844] 2017-11-09 16:46:25,699 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[10245.9844391345977783] 2017-11-09 16:51:40,963 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=iP8_Dbvpi-A
[10248.6766133308410645] 2017-11-09 16:51:43,656 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=iP8_Dbvpi-A
[10248.6791205406188965] 2017-11-09 16:51:43,658 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-iP8_Dbvpi-A-Journey_-_Lights_HQ_with_lyrics.webm
[10248.6971681118011475] 2017-11-09 16:51:43,676 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[10441.3662445545196533] 2017-11-09 16:54:56,345 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=-jB_QM73Slk
[10443.3596217632293701] 2017-11-09 16:54:58,339 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube--jB_QM73Slk-ZZ_Top_-_Tush.webm
[10443.3626301288604736] 2017-11-09 16:54:58,342 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[10585.4707140922546387] 2017-11-09 16:57:20,450 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=Dy4HA3vUv2c
[10587.4730381965637207] 2017-11-09 16:57:22,452 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-Dy4HA3vUv2c-Blue_Oyster_Cult_-_Don_t_Fear_The_Reaper_Audio.webm
[10587.4760444164276123] 2017-11-09 16:57:22,455 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[10900.4197633266448975] 2017-11-09 17:02:35,399 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=hTWKbfoikeg
[10902.4214022159576416] 2017-11-09 17:02:37,400 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-hTWKbfoikeg-Nirvana_-_Smells_Like_Teen_Spirit.webm
[10902.4244101047515869] 2017-11-09 17:02:37,403 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[11009.7798867225646973] 2017-11-09 17:04:24,759 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8716), line 2548 in on_voice_state_update: Voice state update for 170183440371548160/ChoujiStyle#1420 on brencorp/Music -> [JOIN, CONNECT]
[11009.7798867225646973] 2017-11-09 17:04:24,759 - INFO - musicbot.bot | In bot.py::MainThread(8716), line 2559 in on_voice_state_update: 170183440371548160/ChoujiStyle#1420 has joined brencorp/Music
[11012.1075739860534668] 2017-11-09 17:04:27,087 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8716), line 2548 in on_voice_state_update: Voice state update for 170183440371548160/ChoujiStyle#1420 on brencorp/Music -> [MUTE]
[11182.4593281745910645] 2017-11-09 17:07:17,438 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=clJb4zx0o1o
[11184.8803961277008057] 2017-11-09 17:07:19,859 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=clJb4zx0o1o
[11184.8859102725982666] 2017-11-09 17:07:19,865 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-clJb4zx0o1o-Creedence_Clearwater_Revival_-_Down_On_The_Corner.webm
[11184.8894195556640625] 2017-11-09 17:07:19,868 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[11355.2811489105224609] 2017-11-09 17:10:10,260 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=LTCyZvb2Uzw
[11357.2644426822662354] 2017-11-09 17:10:12,243 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-LTCyZvb2Uzw-santeria-_Sublime.webm
[11357.2714619636535645] 2017-11-09 17:10:12,250 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[11395.3955852985382080] 2017-11-09 17:10:50,375 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8716), line 2548 in on_voice_state_update: Voice state update for 170183440371548160/ChoujiStyle#1420 on brencorp/Music -> [LEAVE, DISCONNECT]
[11395.3955852985382080] 2017-11-09 17:10:50,375 - INFO - musicbot.bot | In bot.py::MainThread(8716), line 2559 in on_voice_state_update: 170183440371548160/ChoujiStyle#1420 has left brencorp/Music
[11545.6299934387207031] 2017-11-09 17:13:20,609 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=ye-MwxuXfeo
[11547.6318452358245850] 2017-11-09 17:13:22,611 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-ye-MwxuXfeo-Home_Sweet_Home_-_Motley_Crue_Lyrics.webm
[11547.6348536014556885] 2017-11-09 17:13:22,614 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[11786.2995145320892334] 2017-11-09 17:17:21,278 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=UJor2jV_czE
[11788.3013486862182617] 2017-11-09 17:17:23,280 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-UJor2jV_czE-Daryl_Hall_John_Oates_-_Maneater_best_audio.webm
[11788.3108742237091064] 2017-11-09 17:17:23,290 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[12065.1339786052703857] 2017-11-09 17:22:00,113 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 219 in _really_download: Download started: https://youtube.com/watch?v=iC8oP4Z_xPw
[12067.7644751071929932] 2017-11-09 17:22:02,743 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 226 in _really_download: Download complete: https://youtube.com/watch?v=iC8oP4Z_xPw
[12067.7694880962371826] 2017-11-09 17:22:02,748 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-iC8oP4Z_xPw-Joan_Jett_-_I_Love_Rock_n_Roll.webm
[12067.7734994888305664] 2017-11-09 17:22:02,752 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[12246.4889962673187256] 2017-11-09 17:25:01,468 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=Th3ycKQV_4k
[12248.4966552257537842] 2017-11-09 17:25:03,476 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-Th3ycKQV_4k-Layla_-_Derek_and_the_Dominos.webm
[12248.5442762374877930] 2017-11-09 17:25:03,523 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[12673.7042393684387207] 2017-11-09 17:32:08,683 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=jQUDiCiNlqQ
[12675.6893806457519531] 2017-11-09 17:32:10,668 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-jQUDiCiNlqQ-Rush-The_Spirit_Of_Radio_Lyrics.webm
[12675.6928989887237549] 2017-11-09 17:32:10,672 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[12980.1360898017883301] 2017-11-09 17:37:15,115 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=5XfRjVo5wOE
[12982.1377904415130615] 2017-11-09 17:37:17,117 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-5XfRjVo5wOE-Kiss_-_Rock_and_Roll_all_Night_with_Lyrics.webm
[12982.1407968997955322] 2017-11-09 17:37:17,120 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[13085.4952297210693359] 2017-11-09 17:39:00,474 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8716), line 2548 in on_voice_state_update: Voice state update for 148356446935973888/[AU] IronWarZ#1217 on brencorp/Music -> [UNMUTE]
[13092.3173410892486572] 2017-11-09 17:39:07,296 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8716), line 2548 in on_voice_state_update: Voice state update for 148356446935973888/[AU] IronWarZ#1217 on brencorp/Music -> [MUTE]
[13172.4420483112335205] 2017-11-09 17:40:27,421 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=RY7S6EgSlCI
[13174.4436879158020020] 2017-11-09 17:40:29,423 - FFMPEG - musicbot.player | In player.py::MainThread(8716), line 270 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-RY7S6EgSlCI-Men_At_Work_-_Overkill.webm
[13174.4471995830535889] 2017-11-09 17:40:29,426 - DEBUG - musicbot.bot | In bot.py::MainThread(8716), line 760 in serialize_queue: Serializing queue for 199742567305183232
[13404.3424947261810303] 2017-11-09 17:44:19,321 - INFO - musicbot.entry | In entry.py::MainThread(8716), line 195 in _download: Download cached: https://youtube.com/watch?v=5QkoOHvrViM
